margaery tyrell, Season 1, Episode 10, 0
margaery tyrell, Season 2, Episode 1, 0
margaery tyrell, Season 2, Episode 2, 0
margaery tyrell, Season 2, Episode 3, 12
margaery tyrell, Season 2, Episode 4, 7
margaery tyrell, Season 2, Episode 5, 8
margaery tyrell, Season 2, Episode 6, 0
margaery tyrell, Season 2, Episode 7, 0
margaery tyrell, Season 2, Episode 8, 0
margaery tyrell, Season 2, Episode 9, 0
margaery tyrell, Season 2, Episode 10, 1
margaery tyrell, Season 3, Episode 1, 17
margaery tyrell, Season 3, Episode 2, 25
margaery tyrell, Season 3, Episode 3, 0
margaery tyrell, Season 3, Episode 4, 0
margaery tyrell, Season 3, Episode 5, 2
margaery tyrell, Season 3, Episode 6, 0
margaery tyrell, Season 3, Episode 7, 13
margaery tyrell, Season 3, Episode 8, 7
margaery tyrell, Season 3, Episode 9, 0
margaery tyrell, Season 3, Episode 10, 0
margaery tyrell, Season 4, Episode 1, 5
margaery tyrell, Season 4, Episode 2, 9
margaery tyrell, Season 4, Episode 3, 5
margaery tyrell, Season 4, Episode 4, 16
margaery tyrell, Season 4, Episode 5, 12
margaery tyrell, Season 4, Episode 6, 0
margaery tyrell, Season 4, Episode 7, 0
margaery tyrell, Season 4, Episode 8, 0
margaery tyrell, Season 4, Episode 9, 0
margaery tyrell, Season 4, Episode 10, 0
margaery tyrell, Season 5, Episode 1, 10
margaery tyrell, Season 5, Episode 2, 0
margaery tyrell, Season 5, Episode 3, 23
margaery tyrell, Season 5, Episode 4, 11
margaery tyrell, Season 5, Episode 5, 0
margaery tyrell, Season 5, Episode 6, 11
margaery tyrell, Season 5, Episode 7, 5
margaery tyrell, Season 5, Episode 8, 0
margaery tyrell, Season 5, Episode 9, 0
margaery tyrell, Season 5, Episode 10, 0
margaery tyrell, Season 6, Episode 1, 6
margaery tyrell, Season 6, Episode 2, 0
margaery tyrell, Season 6, Episode 3, 0
margaery tyrell, Season 6, Episode 4, 14
margaery tyrell, Season 6, Episode 5, 0
margaery tyrell, Season 6, Episode 6, 9
margaery tyrell, Season 6, Episode 7, 24
margaery tyrell, Season 6, Episode 8, 0
margaery tyrell, Season 6, Episode 9, 0
margaery tyrell, Season 6, Episode 10, 10
margaery tyrell, Season 7, Episode 1, 0
margaery tyrell, Season 7, Episode 2, 0
margaery tyrell, Season 7, Episode 3, 0
margaery tyrell, Season 7, Episode 4, 0
margaery tyrell, Season 7, Episode 5, 0
margaery tyrell, Season 7, Episode 6, 0
margaery tyrell, Season 7, Episode 7, 0
margaery tyrell, Season 8, Episode 1, 0
margaery tyrell, Season 8, Episode 2, 0
margaery tyrell, Season 8, Episode 3, 0
margaery tyrell, Season 8, Episode 4, 0
margaery tyrell, Season 8, Episode 5, 0
margaery tyrell, Season 8, Episode 6, 0
melisandre, Season 1, Episode 1, 0
melisandre, Season 1, Episode 2, 0
melisandre, Season 1, Episode 3, 0
melisandre, Season 1, Episode 4, 0
melisandre, Season 1, Episode 5, 0
melisandre, Season 1, Episode 6, 0
melisandre, Season 1, Episode 7, 0
melisandre, Season 1, Episode 8, 0
melisandre, Season 1, Episode 9, 0
melisandre, Season 1, Episode 10, 0
melisandre, Season 2, Episode 1, 11
melisandre, Season 2, Episode 2, 10
melisandre, Season 2, Episode 3, 0
melisandre, Season 2, Episode 4, 14
melisandre, Season 2, Episode 5, 0
melisandre, Season 2, Episode 6, 0
melisandre, Season 2, Episode 7, 0
melisandre, Season 2, Episode 8, 0
melisandre, Season 2, Episode 9, 0
melisandre, Season 2, Episode 10, 10
melisandre, Season 3, Episode 1, 7
melisandre, Season 3, Episode 2, 0
melisandre, Season 3, Episode 3, 10
melisandre, Season 3, Episode 4, 0
melisandre, Season 3, Episode 5, 0
melisandre, Season 3, Episode 6, 12
melisandre, Season 3, Episode 7, 8
melisandre, Season 3, Episode 8, 20
melisandre, Season 3, Episode 9, 0
melisandre, Season 3, Episode 10, 8
melisandre, Season 4, Episode 1, 0
melisandre, Season 4, Episode 2, 15
melisandre, Season 4, Episode 3, 0
melisandre, Season 4, Episode 4, 0
melisandre, Season 4, Episode 5, 0
melisandre, Season 4, Episode 6, 0
melisandre, Season 4, Episode 7, 14
melisandre, Season 4, Episode 8, 0
melisandre, Season 4, Episode 9, 0
melisandre, Season 4, Episode 10, 0
melisandre, Season 5, Episode 1, 8
melisandre, Season 5, Episode 2, 0
melisandre, Season 5, Episode 3, 0
melisandre, Season 5, Episode 4, 16
melisandre, Season 5, Episode 5, 0
melisandre, Season 5, Episode 6, 0
melisandre, Season 5, Episode 7, 8
melisandre, Season 5, Episode 8, 0
melisandre, Season 5, Episode 9, 4
melisandre, Season 5, Episode 10, 2
melisandre, Season 6, Episode 1, 2
melisandre, Season 6, Episode 2, 14
melisandre, Season 6, Episode 3, 2
melisandre, Season 6, Episode 4, 4
melisandre, Season 6, Episode 5, 0
melisandre, Season 6, Episode 6, 0
melisandre, Season 6, Episode 7, 0
melisandre, Season 6, Episode 8, 0
melisandre, Season 6, Episode 9, 8
melisandre, Season 6, Episode 10, 9
melisandre, Season 7, Episode 1, 0
melisandre, Season 7, Episode 2, 8
melisandre, Season 7, Episode 3, 7
melisandre, Season 7, Episode 4, 0
melisandre, Season 7, Episode 5, 0
melisandre, Season 7, Episode 6, 0
melisandre, Season 7, Episode 7, 0
melisandre, Season 8, Episode 1, 0
melisandre, Season 8, Episode 2, 0
melisandre, Season 8, Episode 3, 11
melisandre, Season 8, Episode 4, 0
melisandre, Season 8, Episode 5, 0
melisandre, Season 8, Episode 6, 0
meryn trant, Season 1, Episode 1, 0
meryn trant, Season 1, Episode 2, 0
meryn trant, Season 1, Episode 3, 0
meryn trant, Season 1, Episode 4, 0
meryn trant, Season 1, Episode 5, 0
meryn trant, Season 1, Episode 6, 0
meryn trant, Season 1, Episode 7, 0
meryn trant, Season 1, Episode 8, 4
meryn trant, Season 1, Episode 9, 0
meryn trant, Season 1, Episode 10, 0
meryn trant, Season 2, Episode 1, 0
meryn trant, Season 2, Episode 2, 0
meryn trant, Season 2, Episode 3, 0
meryn trant, Season 2, Episode 4, 0
meryn trant, Season 2, Episode 5, 0
meryn trant, Season 2, Episode 6, 0
meryn trant, Season 2, Episode 7, 0
meryn trant, Season 2, Episode 8, 0
meryn trant, Season 2, Episode 9, 0
meryn trant, Season 2, Episode 10, 0
meryn trant, Season 3, Episode 1, 4
meryn trant, Season 3, Episode 2, 0
meryn trant, Season 3, Episode 3, 0
meryn trant, Season 3, Episode 4, 0
meryn trant, Season 3, Episode 5, 0
meryn trant, Season 3, Episode 6, 0
meryn trant, Season 3, Episode 7, 0
meryn trant, Season 3, Episode 8, 0
meryn trant, Season 3, Episode 9, 0
meryn trant, Season 3, Episode 10, 0
meryn trant, Season 4, Episode 1, 0
meryn trant, Season 4, Episode 2, 1
meryn trant, Season 4, Episode 3, 0
meryn trant, Season 4, Episode 4, 0
meryn trant, Season 4, Episode 5, 0
meryn trant, Season 4, Episode 6, 1
meryn trant, Season 4, Episode 7, 0
meryn trant, Season 4, Episode 8, 0
meryn trant, Season 4, Episode 9, 0
meryn trant, Season 4, Episode 10, 0
meryn trant, Season 5, Episode 1, 0
meryn trant, Season 5, Episode 2, 0
meryn trant, Season 5, Episode 3, 0
meryn trant, Season 5, Episode 4, 0
meryn trant, Season 5, Episode 5, 0
meryn trant, Season 5, Episode 6, 0
meryn trant, Season 5, Episode 7, 0
meryn trant, Season 5, Episode 8, 0
meryn trant, Season 5, Episode 9, 0
meryn trant, Season 5, Episode 10, 0
meryn trant, Season 6, Episode 1, 0
meryn trant, Season 6, Episode 2, 0
meryn trant, Season 6, Episode 3, 0
meryn trant, Season 6, Episode 4, 0
meryn trant, Season 6, Episode 5, 0
meryn trant, Season 6, Episode 6, 0
meryn trant, Season 6, Episode 7, 0
meryn trant, Season 6, Episode 8, 0
meryn trant, Season 6, Episode 9, 0
meryn trant, Season 6, Episode 10, 0
meryn trant, Season 7, Episode 1, 0
meryn trant, Season 7, Episode 2, 0
meryn trant, Season 7, Episode 3, 0
meryn trant, Season 7, Episode 4, 0
meryn trant, Season 7, Episode 5, 0
meryn trant, Season 7, Episode 6, 0
meryn trant, Season 7, Episode 7, 0
meryn trant, Season 8, Episode 1, 0
meryn trant, Season 8, Episode 2, 0
meryn trant, Season 8, Episode 3, 0
meryn trant, Season 8, Episode 4, 0
meryn trant, Season 8, Episode 5, 0
meryn trant, Season 8, Episode 6, 0
mirri maz duur, Season 1, Episode 1, 0
mirri maz duur, Season 1, Episode 2, 0
mirri maz duur, Season 1, Episode 3, 0
mirri maz duur, Season 1, Episode 4, 0
mirri maz duur, Season 1, Episode 5, 0
mirri maz duur, Season 1, Episode 6, 0
mirri maz duur, Season 1, Episode 7, 0
mirri maz duur, Season 1, Episode 8, 0
mirri maz duur, Season 1, Episode 9, 9
mirri maz duur, Season 1, Episode 10, 9
mirri maz duur, Season 2, Episode 1, 0
mirri maz duur, Season 2, Episode 2, 0
mirri maz duur, Season 2, Episode 3, 0
mirri maz duur, Season 2, Episode 4, 0
mirri maz duur, Season 2, Episode 5, 0
mirri maz duur, Season 2, Episode 6, 0
mirri maz duur, Season 2, Episode 7, 0
mirri maz duur, Season 2, Episode 8, 0
mirri maz duur, Season 2, Episode 9, 0
mirri maz duur, Season 2, Episode 10, 0
mirri maz duur, Season 3, Episode 1, 0
mirri maz duur, Season 3, Episode 2, 0
mirri maz duur, Season 3, Episode 3, 0
mirri maz duur, Season 3, Episode 4, 0
mirri maz duur, Season 3, Episode 5, 0
mirri maz duur, Season 3, Episode 6, 0
mirri maz duur, Season 3, Episode 7, 0
mirri maz duur, Season 3, Episode 8, 0
mirri maz duur, Season 3, Episode 9, 0
mirri maz duur, Season 3, Episode 10, 0
mirri maz duur, Season 4, Episode 1, 0
mirri maz duur, Season 4, Episode 2, 0
mirri maz duur, Season 4, Episode 3, 0
mirri maz duur, Season 4, Episode 4, 0
mirri maz duur, Season 4, Episode 5, 0
mirri maz duur, Season 4, Episode 6, 0
mirri maz duur, Season 4, Episode 7, 0
mirri maz duur, Season 4, Episode 8, 0
mirri maz duur, Season 4, Episode 9, 0
mirri maz duur, Season 4, Episode 10, 0
mirri maz duur, Season 5, Episode 1, 0
mirri maz duur, Season 5, Episode 2, 0
mirri maz duur, Season 5, Episode 3, 0
mirri maz duur, Season 5, Episode 4, 0
mirri maz duur, Season 5, Episode 5, 0
mirri maz duur, Season 5, Episode 6, 0
mirri maz duur, Season 5, Episode 7, 0
mirri maz duur, Season 5, Episode 8, 0
mirri maz duur, Season 5, Episode 9, 0
mirri maz duur, Season 5, Episode 10, 0
mirri maz duur, Season 6, Episode 1, 0
mirri maz duur, Season 6, Episode 2, 0
mirri maz duur, Season 6, Episode 3, 0
mirri maz duur, Season 6, Episode 4, 0
mirri maz duur, Season 6, Episode 5, 0
mirri maz duur, Season 6, Episode 6, 0
mirri maz duur, Season 6, Episode 7, 0
mirri maz duur, Season 6, Episode 8, 0
mirri maz duur, Season 6, Episode 9, 0
mirri maz duur, Season 6, Episode 10, 0
mirri maz duur, Season 7, Episode 1, 0
mirri maz duur, Season 7, Episode 2, 0
mirri maz duur, Season 7, Episode 3, 0
mirri maz duur, Season 7, Episode 4, 0
mirri maz duur, Season 7, Episode 5, 0
mirri maz duur, Season 7, Episode 6, 0
mirri maz duur, Season 7, Episode 7, 0
mirri maz duur, Season 8, Episode 1, 0
mirri maz duur, Season 8, Episode 2, 0
mirri maz duur, Season 8, Episode 3, 0
mirri maz duur, Season 8, Episode 4, 0
mirri maz duur, Season 8, Episode 5, 0
mirri maz duur, Season 8, Episode 6, 0
missandei, Season 1, Episode 1, 0
missandei, Season 1, Episode 2, 0
missandei, Season 1, Episode 3, 0
missandei, Season 1, Episode 4, 0
missandei, Season 1, Episode 5, 0
missandei, Season 1, Episode 6, 0
missandei, Season 1, Episode 7, 0
missandei, Season 1, Episode 8, 0
missandei, Season 1, Episode 9, 0
missandei, Season 1, Episode 10, 0
missandei, Season 2, Episode 1, 0
missandei, Season 2, Episode 2, 0
missandei, Season 2, Episode 3, 0
missandei, Season 2, Episode 4, 0
missandei, Season 2, Episode 5, 0
missandei, Season 2, Episode 6, 0
missandei, Season 2, Episode 7, 0
missandei, Season 2, Episode 8, 0
missandei, Season 2, Episode 9, 0
missandei, Season 2, Episode 10, 0
missandei, Season 3, Episode 1, 16
missandei, Season 3, Episode 2, 0
missandei, Season 3, Episode 3, 19
missandei, Season 3, Episode 4, 4
missandei, Season 3, Episode 5, 2
missandei, Season 3, Episode 6, 0
missandei, Season 3, Episode 7, 3
missandei, Season 3, Episode 8, 6
missandei, Season 3, Episode 9, 0
missandei, Season 3, Episode 10, 2
missandei, Season 4, Episode 1, 5
missandei, Season 4, Episode 2, 0
missandei, Season 4, Episode 3, 2
missandei, Season 4, Episode 4, 7
missandei, Season 4, Episode 5, 0
missandei, Season 4, Episode 6, 5
missandei, Season 4, Episode 7, 0
missandei, Season 4, Episode 8, 18
missandei, Season 4, Episode 9, 0
missandei, Season 4, Episode 10, 6
missandei, Season 5, Episode 1, 3
missandei, Season 5, Episode 2, 0
missandei, Season 5, Episode 3, 0
missandei, Season 5, Episode 4, 1
missandei, Season 5, Episode 5, 7
missandei, Season 5, Episode 6, 0
missandei, Season 5, Episode 7, 0
missandei, Season 5, Episode 8, 0
missandei, Season 5, Episode 9, 0
missandei, Season 5, Episode 10, 4
missandei, Season 6, Episode 1, 0
missandei, Season 6, Episode 2, 4
missandei, Season 6, Episode 3, 7
missandei, Season 6, Episode 4, 9
missandei, Season 6, Episode 5, 1
missandei, Season 6, Episode 6, 0
missandei, Season 6, Episode 7, 0
missandei, Season 6, Episode 8, 12
missandei, Season 6, Episode 9, 1
missandei, Season 6, Episode 10, 0
missandei, Season 7, Episode 1, 0
missandei, Season 7, Episode 2, 10
missandei, Season 7, Episode 3, 6
missandei, Season 7, Episode 4, 14
missandei, Season 7, Episode 5, 0
missandei, Season 7, Episode 6, 0
missandei, Season 7, Episode 7, 1
missandei, Season 8, Episode 1, 0
missandei, Season 8, Episode 2, 3
missandei, Season 8, Episode 3, 1
missandei, Season 8, Episode 4, 0
missandei, Season 8, Episode 5, 0
missandei, Season 8, Episode 6, 0
mord, Season 1, Episode 1, 0
mord, Season 1, Episode 2, 0
mord, Season 1, Episode 3, 0
mord, Season 1, Episode 4, 0
mord, Season 1, Episode 5, 1
mord, Season 1, Episode 6, 8
mord, Season 1, Episode 7, 0
mord, Season 1, Episode 8, 0
mord, Season 1, Episode 9, 0
mord, Season 1, Episode 10, 0
mord, Season 2, Episode 1, 0
mord, Season 2, Episode 2, 0
mord, Season 2, Episode 3, 0
mord, Season 2, Episode 4, 0
mord, Season 2, Episode 5, 0
mord, Season 2, Episode 6, 0
mord, Season 2, Episode 7, 0
mord, Season 2, Episode 8, 0
mord, Season 2, Episode 9, 0
mord, Season 2, Episode 10, 0
mord, Season 3, Episode 1, 0
mord, Season 3, Episode 2, 0
mord, Season 3, Episode 3, 0
mord, Season 3, Episode 4, 0
mord, Season 3, Episode 5, 0
mord, Season 3, Episode 6, 0
mord, Season 3, Episode 7, 0
mord, Season 3, Episode 8, 0
mord, Season 3, Episode 9, 0
mord, Season 3, Episode 10, 0
mord, Season 4, Episode 1, 0
mord, Season 4, Episode 2, 0
mord, Season 4, Episode 3, 0
mord, Season 4, Episode 4, 0
mord, Season 4, Episode 5, 0
mord, Season 4, Episode 6, 0
mord, Season 4, Episode 7, 0
mord, Season 4, Episode 8, 0
mord, Season 4, Episode 9, 0
mord, Season 4, Episode 10, 0
mord, Season 5, Episode 1, 0
mord, Season 5, Episode 2, 0
mord, Season 5, Episode 3, 0
mord, Season 5, Episode 4, 0
mord, Season 5, Episode 5, 0
mord, Season 5, Episode 6, 0
mord, Season 5, Episode 7, 0
mord, Season 5, Episode 8, 0
mord, Season 5, Episode 9, 0
mord, Season 5, Episode 10, 0
mord, Season 6, Episode 1, 0
mord, Season 6, Episode 2, 0
mord, Season 6, Episode 3, 0
mord, Season 6, Episode 4, 0
mord, Season 6, Episode 5, 0
mord, Season 6, Episode 6, 0
mord, Season 6, Episode 7, 0
mord, Season 6, Episode 8, 0
mord, Season 6, Episode 9, 0
mord, Season 6, Episode 10, 0
mord, Season 7, Episode 1, 0
mord, Season 7, Episode 2, 0
mord, Season 7, Episode 3, 0
mord, Season 7, Episode 4, 0
mord, Season 7, Episode 5, 0
mord, Season 7, Episode 6, 0
mord, Season 7, Episode 7, 0
mord, Season 8, Episode 1, 0
mord, Season 8, Episode 2, 0
mord, Season 8, Episode 3, 0
mord, Season 8, Episode 4, 0
mord, Season 8, Episode 5, 0
mord, Season 8, Episode 6, 0
myrcella baratheon, Season 1, Episode 1, 0
myrcella baratheon, Season 1, Episode 2, 1
myrcella baratheon, Season 1, Episode 3, 0
myrcella baratheon, Season 1, Episode 4, 0
myrcella baratheon, Season 1, Episode 5, 0
myrcella baratheon, Season 1, Episode 6, 0
myrcella baratheon, Season 1, Episode 7, 0
myrcella baratheon, Season 1, Episode 8, 0
myrcella baratheon, Season 1, Episode 9, 0
myrcella baratheon, Season 1, Episode 10, 0
myrcella baratheon, Season 2, Episode 1, 0
myrcella baratheon, Season 2, Episode 2, 0
myrcella baratheon, Season 2, Episode 3, 0
myrcella baratheon, Season 2, Episode 4, 0
myrcella baratheon, Season 2, Episode 5, 0
myrcella baratheon, Season 2, Episode 6, 0
myrcella baratheon, Season 2, Episode 7, 0
myrcella baratheon, Season 2, Episode 8, 0
myrcella baratheon, Season 2, Episode 9, 0
myrcella baratheon, Season 2, Episode 10, 0
myrcella baratheon, Season 3, Episode 1, 0
myrcella baratheon, Season 3, Episode 2, 0
myrcella baratheon, Season 3, Episode 3, 0
myrcella baratheon, Season 3, Episode 4, 0
myrcella baratheon, Season 3, Episode 5, 0
myrcella baratheon, Season 3, Episode 6, 0
myrcella baratheon, Season 3, Episode 7, 0
myrcella baratheon, Season 3, Episode 8, 0
myrcella baratheon, Season 3, Episode 9, 0
myrcella baratheon, Season 3, Episode 10, 0
myrcella baratheon, Season 4, Episode 1, 0
myrcella baratheon, Season 4, Episode 2, 0
myrcella baratheon, Season 4, Episode 3, 0
myrcella baratheon, Season 4, Episode 4, 0
myrcella baratheon, Season 4, Episode 5, 0
myrcella baratheon, Season 4, Episode 6, 0
myrcella baratheon, Season 4, Episode 7, 0
myrcella baratheon, Season 4, Episode 8, 0
myrcella baratheon, Season 4, Episode 9, 0
myrcella baratheon, Season 4, Episode 10, 0
myrcella baratheon, Season 5, Episode 1, 0
myrcella baratheon, Season 5, Episode 2, 0
myrcella baratheon, Season 5, Episode 3, 0
myrcella baratheon, Season 5, Episode 4, 0
myrcella baratheon, Season 5, Episode 5, 0
myrcella baratheon, Season 5, Episode 6, 0
myrcella baratheon, Season 5, Episode 7, 0
myrcella baratheon, Season 5, Episode 8, 0
myrcella baratheon, Season 5, Episode 9, 0
myrcella baratheon, Season 5, Episode 10, 0
myrcella baratheon, Season 6, Episode 1, 0
myrcella baratheon, Season 6, Episode 2, 0
myrcella baratheon, Season 6, Episode 3, 0
myrcella baratheon, Season 6, Episode 4, 0
myrcella baratheon, Season 6, Episode 5, 0
myrcella baratheon, Season 6, Episode 6, 0
myrcella baratheon, Season 6, Episode 7, 0
myrcella baratheon, Season 6, Episode 8, 0
myrcella baratheon, Season 6, Episode 9, 0
myrcella baratheon, Season 6, Episode 10, 0
myrcella baratheon, Season 7, Episode 1, 0
myrcella baratheon, Season 7, Episode 2, 0
myrcella baratheon, Season 7, Episode 3, 0
myrcella baratheon, Season 7, Episode 4, 0
myrcella baratheon, Season 7, Episode 5, 0
myrcella baratheon, Season 7, Episode 6, 0
myrcella baratheon, Season 7, Episode 7, 0
myrcella baratheon, Season 8, Episode 1, 0
myrcella baratheon, Season 8, Episode 2, 0
myrcella baratheon, Season 8, Episode 3, 0
myrcella baratheon, Season 8, Episode 4, 0
myrcella baratheon, Season 8, Episode 5, 0
myrcella baratheon, Season 8, Episode 6, 0
oberyn martell, Season 1, Episode 1, 0
oberyn martell, Season 1, Episode 2, 0
oberyn martell, Season 1, Episode 3, 0
oberyn martell, Season 1, Episode 4, 0
oberyn martell, Season 1, Episode 5, 0
oberyn martell, Season 1, Episode 6, 0
oberyn martell, Season 1, Episode 7, 0
oberyn martell, Season 1, Episode 8, 0
oberyn martell, Season 1, Episode 9, 0
oberyn martell, Season 1, Episode 10, 0
oberyn martell, Season 2, Episode 1, 0
oberyn martell, Season 2, Episode 2, 0
oberyn martell, Season 2, Episode 3, 0
oberyn martell, Season 2, Episode 4, 0
oberyn martell, Season 2, Episode 5, 0
oberyn martell, Season 2, Episode 6, 0
oberyn martell, Season 2, Episode 7, 0
oberyn martell, Season 2, Episode 8, 0
oberyn martell, Season 2, Episode 9, 0
oberyn martell, Season 2, Episode 10, 0
oberyn martell, Season 3, Episode 1, 0
oberyn martell, Season 3, Episode 2, 0
oberyn martell, Season 3, Episode 3, 0
oberyn martell, Season 3, Episode 4, 0
oberyn martell, Season 3, Episode 5, 0
oberyn martell, Season 3, Episode 6, 0
oberyn martell, Season 3, Episode 7, 0
oberyn martell, Season 3, Episode 8, 0
oberyn martell, Season 3, Episode 9, 0
oberyn martell, Season 3, Episode 10, 0
oberyn martell, Season 4, Episode 1, 33
oberyn martell, Season 4, Episode 2, 8
oberyn martell, Season 4, Episode 3, 29
oberyn martell, Season 4, Episode 4, 0
oberyn martell, Season 4, Episode 5, 16
oberyn martell, Season 4, Episode 6, 20
oberyn martell, Season 4, Episode 7, 11
oberyn martell, Season 4, Episode 8, 14
oberyn martell, Season 4, Episode 9, 0
oberyn martell, Season 4, Episode 10, 0
oberyn martell, Season 5, Episode 1, 0
oberyn martell, Season 5, Episode 2, 0
oberyn martell, Season 5, Episode 3, 0
oberyn martell, Season 5, Episode 4, 0
oberyn martell, Season 5, Episode 5, 0
oberyn martell, Season 5, Episode 6, 0
oberyn martell, Season 5, Episode 7, 0
oberyn martell, Season 5, Episode 8, 0
oberyn martell, Season 5, Episode 9, 0
oberyn martell, Season 5, Episode 10, 0
oberyn martell, Season 6, Episode 1, 0
oberyn martell, Season 6, Episode 2, 0
oberyn martell, Season 6, Episode 3, 0
oberyn martell, Season 6, Episode 4, 0
oberyn martell, Season 6, Episode 5, 0
oberyn martell, Season 6, Episode 6, 0
oberyn martell, Season 6, Episode 7, 0
oberyn martell, Season 6, Episode 8, 0
oberyn martell, Season 6, Episode 9, 0
oberyn martell, Season 6, Episode 10, 0
oberyn martell, Season 7, Episode 1, 0
oberyn martell, Season 7, Episode 2, 0
oberyn martell, Season 7, Episode 3, 0
oberyn martell, Season 7, Episode 4, 0
oberyn martell, Season 7, Episode 5, 0
oberyn martell, Season 7, Episode 6, 0
oberyn martell, Season 7, Episode 7, 0
oberyn martell, Season 8, Episode 1, 0
oberyn martell, Season 8, Episode 2, 0
oberyn martell, Season 8, Episode 3, 0
oberyn martell, Season 8, Episode 4, 0
oberyn martell, Season 8, Episode 5, 0
oberyn martell, Season 8, Episode 6, 0
olenna tyrell, Season 1, Episode 1, 0
olenna tyrell, Season 1, Episode 2, 0
olenna tyrell, Season 1, Episode 3, 0
olenna tyrell, Season 1, Episode 4, 0
olenna tyrell, Season 1, Episode 5, 0
olenna tyrell, Season 1, Episode 6, 0
olenna tyrell, Season 1, Episode 7, 0
olenna tyrell, Season 1, Episode 8, 0
olenna tyrell, Season 1, Episode 9, 0
olenna tyrell, Season 1, Episode 10, 0
olenna tyrell, Season 2, Episode 1, 0
olenna tyrell, Season 2, Episode 2, 0
olenna tyrell, Season 2, Episode 3, 0
olenna tyrell, Season 2, Episode 4, 0
olenna tyrell, Season 2, Episode 5, 0
olenna tyrell, Season 2, Episode 6, 0
olenna tyrell, Season 2, Episode 7, 0
olenna tyrell, Season 2, Episode 8, 0
olenna tyrell, Season 2, Episode 9, 0
olenna tyrell, Season 2, Episode 10, 0
olenna tyrell, Season 3, Episode 1, 0
olenna tyrell, Season 3, Episode 2, 19
olenna tyrell, Season 3, Episode 3, 0
olenna tyrell, Season 3, Episode 4, 0
olenna tyrell, Season 3, Episode 5, 14
olenna tyrell, Season 3, Episode 6, 16
olenna tyrell, Season 3, Episode 7, 0
olenna tyrell, Season 3, Episode 8, 1
olenna tyrell, Season 3, Episode 9, 0
olenna tyrell, Season 3, Episode 10, 0
olenna tyrell, Season 4, Episode 1, 10
olenna tyrell, Season 4, Episode 2, 11
olenna tyrell, Season 4, Episode 3, 5
olenna tyrell, Season 4, Episode 4, 9
olenna tyrell, Season 4, Episode 5, 0
olenna tyrell, Season 4, Episode 6, 0
olenna tyrell, Season 4, Episode 7, 0
olenna tyrell, Season 4, Episode 8, 0
olenna tyrell, Season 4, Episode 9, 0
olenna tyrell, Season 4, Episode 10, 0
olenna tyrell, Season 5, Episode 1, 0
olenna tyrell, Season 5, Episode 2, 0
olenna tyrell, Season 5, Episode 3, 0
olenna tyrell, Season 5, Episode 4, 0
olenna tyrell, Season 5, Episode 5, 0
olenna tyrell, Season 5, Episode 6, 16
olenna tyrell, Season 5, Episode 7, 21
olenna tyrell, Season 5, Episode 8, 0
olenna tyrell, Season 5, Episode 9, 0
olenna tyrell, Season 5, Episode 10, 0
olenna tyrell, Season 6, Episode 1, 0
olenna tyrell, Season 6, Episode 2, 0
olenna tyrell, Season 6, Episode 3, 0
olenna tyrell, Season 6, Episode 4, 0
olenna tyrell, Season 6, Episode 5, 0
olenna tyrell, Season 6, Episode 6, 1
olenna tyrell, Season 6, Episode 7, 19
olenna tyrell, Season 6, Episode 8, 0
olenna tyrell, Season 6, Episode 9, 0
olenna tyrell, Season 6, Episode 10, 9
olenna tyrell, Season 7, Episode 1, 0
olenna tyrell, Season 7, Episode 2, 5
olenna tyrell, Season 7, Episode 3, 16
olenna tyrell, Season 7, Episode 4, 0
olenna tyrell, Season 7, Episode 5, 0
olenna tyrell, Season 7, Episode 6, 0
olenna tyrell, Season 7, Episode 7, 0
olenna tyrell, Season 8, Episode 1, 0
olenna tyrell, Season 8, Episode 2, 0
olenna tyrell, Season 8, Episode 3, 0
olenna tyrell, Season 8, Episode 4, 0
olenna tyrell, Season 8, Episode 5, 0
olenna tyrell, Season 8, Episode 6, 0
olly, Season 1, Episode 1, 0
olly, Season 1, Episode 2, 0
olly, Season 1, Episode 3, 0
olly, Season 1, Episode 4, 0
olly, Season 1, Episode 5, 0
olly, Season 1, Episode 6, 0
olly, Season 1, Episode 7, 0
olly, Season 1, Episode 8, 0
olly, Season 1, Episode 9, 0
olly, Season 1, Episode 10, 0
olly, Season 2, Episode 1, 0
olly, Season 2, Episode 2, 0
olly, Season 2, Episode 3, 0
olly, Season 2, Episode 4, 0
olly, Season 2, Episode 5, 0
olly, Season 2, Episode 6, 0
olly, Season 2, Episode 7, 0
olly, Season 2, Episode 8, 0
olly, Season 2, Episode 9, 0
olly, Season 2, Episode 10, 0
olly, Season 3, Episode 1, 0
olly, Season 3, Episode 2, 0
olly, Season 3, Episode 3, 0
olly, Season 3, Episode 4, 0
olly, Season 3, Episode 5, 0
olly, Season 3, Episode 6, 0
olly, Season 3, Episode 7, 0
olly, Season 3, Episode 8, 0
olly, Season 3, Episode 9, 0
olly, Season 3, Episode 10, 0
olly, Season 4, Episode 1, 0
olly, Season 4, Episode 2, 0
olly, Season 4, Episode 3, 3
olly, Season 4, Episode 4, 2
olly, Season 4, Episode 5, 0
olly, Season 4, Episode 6, 0
olly, Season 4, Episode 7, 0
olly, Season 4, Episode 8, 0
olly, Season 4, Episode 9, 0
olly, Season 4, Episode 10, 0
olly, Season 5, Episode 1, 1
olly, Season 5, Episode 2, 0
olly, Season 5, Episode 3, 2
olly, Season 5, Episode 4, 0
olly, Season 5, Episode 5, 3
